TO Number,SPX Tracking Number,TO Status,High Value,Sender ID,Sender Name,Sender Type,Sender Station Type,Receiver ID,Receiver Name,Receiver type,Receiver Station Type,Current Station,TO Order Quantity,TO Direction,Volumetric Weight,Weight,Length,Width,Height,Line Hual Trip Number,Operator,Create Time,Complete Time,Driver,Driver Scan Time,Journey Type,Remark,Receive Status,TO Remark,Staging Area ID,Exception Tag,Packing Method,Dangerous Goods
TO20250918CA31Z,PH2514092584941,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH252805646616J,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH254731039316X,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH2562579643074,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH256786584701M,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH256991575543R,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH257429333992I,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH257862006636D,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH258318287118Y,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH259010530110B,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31Z,PH2595955890359,Packed,-,2133,SOC 5,Station,SOC,4545,Batasan Hub,Station,All Mile HUB,SOC 5,14,Forward,0,3.549,0,0,0,,CBSNC001PH2133/283/IND000001,2025-09-18 09:38:13,2025-09-18 09:38:17,,,Forward,,Pending Receive,,OBS-0948,,Individual Packing,
TO20250918CA31D,PH250099898480B,Packed,-,2133,SOC 5,Station,SOC,119,Calamba Hub,Station,All Mile HUB,SOC 5,7,Forward,0,7.267,0,0,0,,CBSNC001PH2133/249/IND000001,2025-09-18 09:38:11,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-095C,,Individual Packing,
TO20250918CA31D,PH251377438137E,Packed,-,2133,SOC 5,Station,SOC,119,Calamba Hub,Station,All Mile HUB,SOC 5,7,Forward,0,7.267,0,0,0,,CBSNC001PH2133/249/IND000001,2025-09-18 09:38:11,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-095C,,Individual Packing,
TO20250918CA31D,PH252275360528I,Packed,-,2133,SOC 5,Station,SOC,119,Calamba Hub,Station,All Mile HUB,SOC 5,7,Forward,0,7.267,0,0,0,,CBSNC001PH2133/249/IND000001,2025-09-18 09:38:11,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-095C,,Individual Packing,
TO20250918CA31D,PH252871624750W,Packed,-,2133,SOC 5,Station,SOC,119,Calamba Hub,Station,All Mile HUB,SOC 5,7,Forward,0,7.267,0,0,0,,CBSNC001PH2133/249/IND000001,2025-09-18 09:38:11,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-095C,,Individual Packing,
TO20250918CA31D,PH255330366503T,Packed,-,2133,SOC 5,Station,SOC,119,Calamba Hub,Station,All Mile HUB,SOC 5,7,Forward,0,7.267,0,0,0,,CBSNC001PH2133/249/IND000001,2025-09-18 09:38:11,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-095C,,Individual Packing,
TO20250918CA31D,PH257579194309T,Packed,-,2133,SOC 5,Station,SOC,119,Calamba Hub,Station,All Mile HUB,SOC 5,7,Forward,0,7.267,0,0,0,,CBSNC001PH2133/249/IND000001,2025-09-18 09:38:11,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-095C,,Individual Packing,
TO20250918CA31D,PH259400617947V,Packed,-,2133,SOC 5,Station,SOC,119,Calamba Hub,Station,All Mile HUB,SOC 5,7,Forward,0,7.267,0,0,0,,CBSNC001PH2133/249/IND000001,2025-09-18 09:38:11,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-095C,,Individual Packing,
TO20250918CA31C,PH250149975527U,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH250289675324G,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2503391217515,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH250548507519C,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH251106321160Z,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH251253554627R,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH251350320227S,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2516474013069,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2517538172167,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH252309762841J,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2525754273392,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH252855171729D,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2534465329415,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH253895876126V,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH254246320873Q,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH255131607510M,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2556677733018,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH255787324859U,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2561589027449,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH257205768210W,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH257629795768A,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH257963704408Z,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH258164432729T,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH258653691790K,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH258826789024U,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2589186123351,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH259009852669V,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA31C,PH2593476634327,Packed,-,2133,SOC 5,Station,SOC,2202,Santo Tomas Hub,Station,All Mile HUB,SOC 5,29,General,0,45.535,0,0,0,,CBSNC001PH2133/360/IND000001,2025-09-18 09:38:10,2025-09-18 09:38:14,,,Forward,,Pending Receive,,OBS-094Z,,Individual Packing,
TO20250918CA2Y4,PH252207120882M,Packed,-,2133,SOC 5,Station,SOC,2824,Biclatan Hub,Station,All Mile HUB,SOC 5,5,Forward,0,31.215,0,0,0,,OBS001PH2133/4V6A/OBS-4,2025-09-18 09:38:08,2025-09-18 09:38:11,,,Forward,,Pending Receive,,OBS-094T,,Individual Packing,
TO20250918CA2Y4,PH253046485834Z,Packed,-,2133,SOC 5,Station,SOC,2824,Biclatan Hub,Station,All Mile HUB,SOC 5,5,Forward,0,31.215,0,0,0,,OBS001PH2133/4V6A/OBS-4,2025-09-18 09:38:08,2025-09-18 09:38:11,,,Forward,,Pending Receive,,OBS-094T,,Individual Packing,
TO20250918CA2Y4,PH257622465369J,Packed,-,2133,SOC 5,Station,SOC,2824,Biclatan Hub,Station,All Mile HUB,SOC 5,5,Forward,0,31.215,0,0,0,,OBS001PH2133/4V6A/OBS-4,2025-09-18 09:38:08,2025-09-18 09:38:11,,,Forward,,Pending Receive,,OBS-094T,,Individual Packing,
TO20250918CA2Y4,PH2590725027977,Packed,-,2133,SOC 5,Station,SOC,2824,Biclatan Hub,Station,All Mile HUB,SOC 5,5,Forward,0,31.215,0,0,0,,OBS001PH2133/4V6A/OBS-4,2025-09-18 09:38:08,2025-09-18 09:38:11,,,Forward,,Pending Receive,,OBS-094T,,Individual Packing,
TO20250918CA2Y4,PH2595434430771,Packed,-,2133,SOC 5,Station,SOC,2824,Biclatan Hub,Station,All Mile HUB,SOC 5,5,Forward,0,31.215,0,0,0,,OBS001PH2133/4V6A/OBS-4,2025-09-18 09:38:08,2025-09-18 09:38:11,,,Forward,,Pending Receive,,OBS-094T,,Individual Packing,
TO20250918CA31Y,PH250339687960H,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH251228039878A,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH2515801354717,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH252144993394S,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH253473319000I,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH254806524501L,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH256627904280X,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH2577518114914,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA31Y,PH259687463657I,Packed,-,2133,SOC 5,Station,SOC,60,Davao DC,Station,SOC,SOC 5,9,Forward,0,8.921,0,0,0,,CBSNC001PH2133/359/IND000001,2025-09-18 09:38:04,2025-09-18 09:38:07,,,Forward,,Pending Receive,,OBS-098Q,,Individual Packing,
TO20250918CA32R,PH2501152016834,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH250116813197C,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2502998012404,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2508123238364,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2511879891570,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH251402781199H,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH251450416751W,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH251534733893C,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH251675204801I,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH252760260092X,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2532227465488,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH253463670501Y,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH253642460052D,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH253647945800H,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2538920022808,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH254400172415U,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2548271140054,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2549492955959,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2550349706509,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH255124227047H,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH255163950831Z,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH256441748370K,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH256452777892L,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
TO20250918CA32R,PH2564658800255,Packed,-,2133,SOC 5,Station,SOC,2881,Canlalay Hub,Station,All Mile HUB,SOC 5,33,Forward,0,16.198,0,0,0,,CBSNC001PH2133/132/IND000001,2025-09-18 09:37:57,2025-09-18 09:38:03,,,Forward,,Pending Receive,,OBS-095B,,Individual Packing,
